3.545520000000000000e+14 1.000000000000000000e+02
7.091040000000000000e+14 7.584473814126283742e+01
1.063655999999999875e+15 6.495525975667604257e+01
1.418207999999999750e+15 7.833539549701326621e+01
1.772760000000000000e+15 8.419054344388044342e+01
2.127311999999999750e+15 1.039820492044642748e+02
2.481863999999999500e+15 1.215287278455685396e+02
2.836416000000000000e+15 1.312432459334212638e+02
3.190968000000000000e+15 1.467781650264714131e+02
3.545520000000000000e+15 1.679491654728163326e+02
3.900072000000000000e+15 1.776257881252151378e+02
4.254623999999999500e+15 1.612745574266275526e+02
4.609176000000000000e+15 1.398759151326163703e+02
4.963728000000000000e+15 1.449803632227875028e+02
5.318280000000000000e+15 1.544716034757774139e+02
5.672832000000002000e+15 2.294839123291866656e+02
6.027384000000000000e+15 1.874613608102408193e+02
6.381936000000000000e+15 1.525330375111005310e+02
6.736488000000000000e+15 9.722632916697757821e+01
7.091040000000000000e+15 4.337100393963893907e+01
7.445592000000002000e+15 1.000000000000000000e+02
7.800144000000000000e+15 1.000000000000000000e+02
8.154696000000000000e+15 1.000000000000000000e+02
8.509247999999999000e+15 1.000000000000000000e+02
8.863800000000000000e+15 1.000000000000000000e+02
9.218352000000000000e+15 1.000000000000000000e+02
9.572904000000000000e+15 1.000000000000000000e+02
